InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
545450,20/05/2024 12:46,SKU0037,Air Purifier,4,36.28,15055,France
545451,21/05/2024 08:13,SKU0037,Air Purifier,3,36.28,15402,Belgium
545452,22/05/2024 13:27,SKU0037,Air Purifier,3,36.28,14683,Germany
545453,24/05/2024 12:57,SKU0037,Air Purifier,4,36.28,19138,Belgium
545454,25/05/2024 11:41,SKU0037,Air Purifier,4,36.28,14942,Belgium
545455,26/05/2024 09:58,SKU0037,Air Purifier,4,36.28,16255,Netherlands
545456,27/05/2024 13:55,SKU0037,Air Purifier,5,36.28,14097,Spain
545457,28/05/2024 16:51,SKU0037,Air Purifier,3,36.28,13573,Ireland
545458,29/05/2024 12:00,SKU0037,Air Purifier,3,36.28,13335,Netherlands
545459,30/05/2024 08:12,SKU0037,Air Purifier,5,36.28,16563,Belgium
545460,31/05/2024 18:37,SKU0037,Air Purifier,2,36.28,15394,Germany
545461,01/06/2024 17:02,SKU0037,Air Purifier,3,36.28,16546,Ireland
545462,02/06/2024 10:29,SKU0037,Air Purifier,4,36.28,17704,Belgium
545463,03/06/2024 15:17,SKU0037,Air Purifier,4,36.28,12496,Ireland
545464,04/06/2024 08:45,SKU0037,Air Purifier,3,36.28,19340,United Kingdom
545465,06/06/2024 14:38,SKU0037,Air Purifier,5,36.28,19302,United Kingdom
545466,07/06/2024 13:33,SKU0037,Air Purifier,3,36.28,15260,Netherlands
545467,08/06/2024 12:46,SKU0037,Air Purifier,4,36.28,19835,Ireland
545468,09/06/2024 11:36,SKU0037,Air Purifier,3,36.28,19247,Ireland
545469,11/06/2024 16:02,SKU0037,Air Purifier,3,36.28,18436,Ireland
545470,12/06/2024 16:07,SKU0037,Air Purifier,4,36.28,14144,France
545471,13/06/2024 13:20,SKU0037,Air Purifier,3,36.28,16398,United Kingdom
545472,14/06/2024 11:31,SKU0037,Air Purifier,4,36.28,14893,Ireland
545473,16/06/2024 09:10,SKU0037,Air Purifier,4,36.28,19422,Netherlands
545474,17/06/2024 12:10,SKU0037,Air Purifier,4,36.28,19644,Ireland
545475,18/06/2024 12:16,SKU0037,Air Purifier,4,36.28,18529,Spain
545476,19/06/2024 08:31,SKU0037,Air Purifier,4,36.28,14257,France
545477,21/06/2024 12:18,SKU0037,Air Purifier,4,36.28,15149,Ireland
545478,22/06/2024 17:46,SKU0037,Air Purifier,2,36.28,12527,Spain
545479,23/06/2024 17:15,SKU0037,Air Purifier,4,36.28,14310,United Kingdom
545480,24/06/2024 08:28,SKU0037,Air Purifier,4,36.28,13208,United Kingdom
545481,26/06/2024 17:03,SKU0037,Air Purifier,3,36.28,19672,Ireland
545482,27/06/2024 17:56,SKU0037,Air Purifier,3,36.28,19861,Spain
545483,29/06/2024 12:16,SKU0037,Air Purifier,3,36.28,14619,France
545484,30/06/2024 15:13,SKU0037,Air Purifier,4,36.28,12932,France
545485,05/07/2023 10:41,SKU0038,Humidifier,19,3.78,18050,Spain
545486,06/07/2023 11:57,SKU0038,Humidifier,19,3.78,12142,United Kingdom
545487,07/07/2023 11:09,SKU0038,Humidifier,18,3.78,19916,Spain
545488,08/07/2023 18:30,SKU0038,Humidifier,15,3.78,19081,France
545489,09/07/2023 15:42,SKU0038,Humidifier,11,3.78,15845,Netherlands
545490,10/07/2023 08:09,SKU0038,Humidifier,17,3.78,14796,United Kingdom
545491,11/07/2023 08:43,SKU0038,Humidifier,15,3.78,12346,Spain
545492,12/07/2023 12:20,SKU0038,Humidifier,21,3.78,15294,France
545493,14/07/2023 09:54,SKU0038,Humidifier,11,3.78,12510,United Kingdom
545494,15/07/2023 12:24,SKU0038,Humidifier,18,3.78,19349,Belgium
545495,16/07/2023 09:13,SKU0038,Humidifier,11,3.78,13408,Ireland
545496,17/07/2023 08:52,SKU0038,Humidifier,13,3.78,13774,Belgium
545497,19/07/2023 08:27,SKU0038,Humidifier,16,3.78,19918,Netherlands
545498,22/07/2023 14:56,SKU0038,Humidifier,17,3.78,12382,Netherlands
545499,23/07/2023 16:30,SKU0038,Humidifier,15,3.78,19831,Netherlands
545500,24/07/2023 08:21,SKU0038,Humidifier,18,3.78,12358,Germany
545501,26/07/2023 11:48,SKU0038,Humidifier,16,3.78,13786,Spain
545502,29/07/2023 18:21,SKU0038,Humidifier,14,3.78,18258,France
545503,31/07/2023 16:46,SKU0038,Humidifier,16,3.78,15793,Germany
545504,03/08/2023 13:48,SKU0038,Humidifier,15,3.78,14181,Germany
545505,05/08/2023 10:47,SKU0038,Humidifier,12,3.78,17340,Germany
545506,06/08/2023 16:16,SKU0038,Humidifier,18,3.78,12399,Netherlands
545507,07/08/2023 17:05,SKU0038,Humidifier,14,3.78,13338,United Kingdom
545508,08/08/2023 15:50,SKU0038,Humidifier,18,3.78,17347,Belgium
545509,09/08/2023 18:45,SKU0038,Humidifier,19,3.78,14455,Ireland
545510,10/08/2023 09:21,SKU0038,Humidifier,11,3.78,12663,France
545511,12/08/2023 16:54,SKU0038,Humidifier,18,3.78,16309,United Kingdom
545512,13/08/2023 17:38,SKU0038,Humidifier,12,3.78,19897,Spain
545513,15/08/2023 08:20,SKU0038,Humidifier,13,3.78,15626,Ireland
545514,16/08/2023 15:23,SKU0038,Humidifier,17,3.78,19082,Germany
545515,17/08/2023 17:30,SKU0038,Humidifier,12,3.78,14421,Germany
545516,18/08/2023 16:02,SKU0038,Humidifier,14,3.78,17401,Spain
545517,20/08/2023 17:24,SKU0038,Humidifier,16,3.78,16580,Netherlands
545518,21/08/2023 11:31,SKU0038,Humidifier,12,3.78,12659,United Kingdom
545519,23/08/2023 16:35,SKU0038,Humidifier,10,3.78,19754,Netherlands
545520,27/08/2023 15:23,SKU0038,Humidifier,19,3.78,18491,Netherlands
545521,29/08/2023 15:29,SKU0038,Humidifier,11,3.78,12412,United Kingdom
545522,03/09/2023 15:11,SKU0038,Humidifier,12,3.78,15588,Spain
545523,05/09/2023 12:35,SKU0038,Humidifier,15,3.78,13753,Belgium
545524,06/09/2023 08:45,SKU0038,Humidifier,15,3.78,18656,Spain
545525,07/09/2023 14:28,SKU0038,Humidifier,14,3.78,12003,Germany
545526,08/09/2023 09:14,SKU0038,Humidifier,14,3.78,13206,Germany
545527,09/09/2023 11:16,SKU0038,Humidifier,14,3.78,18102,Netherlands
545528,10/09/2023 13:32,SKU0038,Humidifier,16,3.78,17395,Ireland
545529,11/09/2023 12:42,SKU0038,Humidifier,13,3.78,18030,United Kingdom
545530,13/09/2023 12:04,SKU0038,Humidifier,10,3.78,18079,Netherlands
545531,14/09/2023 14:00,SKU0038,Humidifier,11,3.78,16934,United Kingdom
545532,16/09/2023 13:53,SKU0038,Humidifier,15,3.78,12876,Netherlands
545533,17/09/2023 15:42,SKU0038,Humidifier,13,3.78,15004,Belgium
545534,18/09/2023 13:04,SKU0038,Humidifier,11,3.78,12907,Netherlands
545535,19/09/2023 17:02,SKU0038,Humidifier,15,3.78,12319,Netherlands
545536,21/09/2023 10:06,SKU0038,Humidifier,12,3.78,13398,Belgium
545537,22/09/2023 18:01,SKU0038,Humidifier,10,3.78,17812,Netherlands
545538,24/09/2023 16:56,SKU0038,Humidifier,10,3.78,13411,Ireland
545539,25/09/2023 15:02,SKU0038,Humidifier,16,3.78,14929,Spain
545540,26/09/2023 08:12,SKU0038,Humidifier,15,3.78,13476,United Kingdom
545541,28/09/2023 10:43,SKU0038,Humidifier,11,3.78,12633,Germany
545542,29/09/2023 08:25,SKU0038,Humidifier,9,3.78,17199,Netherlands
545543,01/10/2023 10:20,SKU0038,Humidifier,14,3.78,16810,Belgium
545544,02/10/2023 14:12,SKU0038,Humidifier,15,3.78,14936,Spain
545545,03/10/2023 13:52,SKU0038,Humidifier,13,3.78,16894,United Kingdom
545546,05/10/2023 14:23,SKU0038,Humidifier,15,3.78,13471,France
545547,06/10/2023 12:27,SKU0038,Humidifier,15,3.78,15110,Netherlands
545548,08/10/2023 12:07,SKU0038,Humidifier,15,3.78,12000,Ireland
545549,09/10/2023 09:00,SKU0038,Humidifier,12,3.78,13167,Belgium
545550,10/10/2023 09:17,SKU0038,Humidifier,12,3.78,16957,Ireland
545551,12/10/2023 12:07,SKU0038,Humidifier,12,3.78,12337,Spain
545552,14/10/2023 13:44,SKU0038,Humidifier,15,3.78,15527,France
545553,16/10/2023 18:08,SKU0038,Humidifier,11,3.78,14765,Netherlands
545554,17/10/2023 12:38,SKU0038,Humidifier,7,3.78,15659,Ireland
545555,18/10/2023 12:09,SKU0038,Humidifier,16,3.78,14067,Belgium
545556,19/10/2023 12:35,SKU0038,Humidifier,14,3.78,17600,Netherlands
545557,20/10/2023 12:14,SKU0038,Humidifier,12,3.78,18834,Spain
545558,21/10/2023 15:08,SKU0038,Humidifier,16,3.78,14875,France
545559,23/10/2023 14:34,SKU0038,Humidifier,12,3.78,18644,Germany
545560,24/10/2023 08:58,SKU0038,Humidifier,14,3.78,12284,United Kingdom
545561,28/10/2023 12:49,SKU0038,Humidifier,10,3.78,15670,Belgium
545562,29/10/2023 17:59,SKU0038,Humidifier,12,3.78,17312,Netherlands
545563,30/10/2023 09:48,SKU0038,Humidifier,15,3.78,14402,Belgium
545564,31/10/2023 09:16,SKU0038,Humidifier,10,3.78,19283,Belgium
545565,01/11/2023 08:22,SKU0038,Humidifier,13,3.78,17461,Netherlands
545566,02/11/2023 12:57,SKU0038,Humidifier,11,3.78,15694,United Kingdom
545567,03/11/2023 18:16,SKU0038,Humidifier,14,3.78,17694,Netherlands
545568,04/11/2023 12:24,SKU0038,Humidifier,15,3.78,17770,Spain
545569,05/11/2023 10:54,SKU0038,Humidifier,13,3.78,18437,United Kingdom
545570,06/11/2023 17:43,SKU0038,Humidifier,13,3.78,15283,Spain
545571,09/11/2023 09:30,SKU0038,Humidifier,11,3.78,17369,Belgium
545572,11/11/2023 09:18,SKU0038,Humidifier,14,3.78,15976,France
545573,12/11/2023 14:30,SKU0038,Humidifier,17,3.78,19882,Netherlands
545574,14/11/2023 12:59,SKU0038,Humidifier,12,3.78,19137,United Kingdom
545575,15/11/2023 12:17,SKU0038,Humidifier,14,3.78,12218,France
545576,19/11/2023 09:29,SKU0038,Humidifier,13,3.78,14383,United Kingdom
545577,21/11/2023 15:52,SKU0038,Humidifier,14,3.78,12256,Germany
545578,22/11/2023 14:03,SKU0038,Humidifier,16,3.78,12220,Belgium
545579,23/11/2023 11:54,SKU0038,Humidifier,15,3.78,19634,France
545580,24/11/2023 13:52,SKU0038,Humidifier,16,3.78,19077,Ireland
545581,25/11/2023 11:16,SKU0038,Humidifier,12,3.78,17188,Germany
545582,26/11/2023 09:27,SKU0038,Humidifier,15,3.78,13686,Belgium
545583,27/11/2023 16:27,SKU0038,Humidifier,17,3.78,15848,Germany
545584,28/11/2023 17:37,SKU0038,Humidifier,17,3.78,12445,Germany
545585,29/11/2023 11:51,SKU0038,Humidifier,14,3.78,15999,Ireland
545586,30/11/2023 14:51,SKU0038,Humidifier,16,3.78,13670,Spain
545587,01/12/2023 08:34,SKU0038,Humidifier,16,3.78,17684,Ireland
545588,04/12/2023 13:03,SKU0038,Humidifier,17,3.78,15554,Spain
545589,05/12/2023 12:53,SKU0038,Humidifier,15,3.78,17638,United Kingdom
545590,06/12/2023 09:32,SKU0038,Humidifier,11,3.78,15907,Germany
545591,07/12/2023 17:16,SKU0038,Humidifier,16,3.78,15927,Germany
545592,09/12/2023 13:55,SKU0038,Humidifier,14,3.78,18094,Germany
545593,10/12/2023 09:20,SKU0038,Humidifier,12,3.78,16887,Netherlands
545594,11/12/2023 08:00,SKU0038,Humidifier,19,3.78,14304,Spain
545595,12/12/2023 15:18,SKU0038,Humidifier,19,3.78,17061,France
545596,13/12/2023 13:32,SKU0038,Humidifier,16,3.78,12738,Netherlands
545597,14/12/2023 14:27,SKU0038,Humidifier,14,3.78,15886,Germany
545598,16/12/2023 15:01,SKU0038,Humidifier,14,3.78,18275,United Kingdom
545599,17/12/2023 18:41,SKU0038,Humidifier,19,3.78,13221,Netherlands
545600,18/12/2023 16:59,SKU0038,Humidifier,15,3.78,15171,Spain
545601,21/12/2023 11:12,SKU0038,Humidifier,16,3.78,19917,Germany
545602,22/12/2023 11:29,SKU0038,Humidifier,12,3.78,15668,France
545603,25/12/2023 13:50,SKU0038,Humidifier,17,3.78,14738,Spain
545604,26/12/2023 16:42,SKU0038,Humidifier,16,3.78,12290,France
545605,27/12/2023 12:52,SKU0038,Humidifier,11,3.78,19671,Belgium
545606,28/12/2023 18:51,SKU0038,Humidifier,16,3.78,17545,France
545607,29/12/2023 18:21,SKU0038,Humidifier,19,3.78,16995,Germany
545608,30/12/2023 18:43,SKU0038,Humidifier,19,3.78,15440,Spain
545609,01/01/2024 10:28,SKU0038,Humidifier,20,3.78,13520,United Kingdom
545610,03/01/2024 17:08,SKU0038,Humidifier,19,3.78,19272,United Kingdom
545611,06/01/2024 16:21,SKU0038,Humidifier,22,3.78,16383,Netherlands
545612,08/01/2024 16:49,SKU0038,Humidifier,21,3.78,17252,Ireland
545613,09/01/2024 11:52,SKU0038,Humidifier,16,3.78,12155,United Kingdom
545614,11/01/2024 10:05,SKU0038,Humidifier,14,3.78,14895,Ireland
545615,12/01/2024 11:53,SKU0038,Humidifier,22,3.78,19949,United Kingdom
545616,13/01/2024 17:42,SKU0038,Humidifier,16,3.78,19531,Germany
545617,14/01/2024 08:53,SKU0038,Humidifier,22,3.78,18609,Belgium
545618,15/01/2024 15:44,SKU0038,Humidifier,18,3.78,12560,Germany
545619,17/01/2024 18:15,SKU0038,Humidifier,20,3.78,14290,Netherlands
545620,19/01/2024 18:37,SKU0038,Humidifier,20,3.78,16828,Spain
545621,20/01/2024 09:44,SKU0038,Humidifier,21,3.78,13378,Belgium
545622,21/01/2024 12:38,SKU0038,Humidifier,20,3.78,14004,Netherlands
545623,23/01/2024 14:12,SKU0038,Humidifier,26,3.78,16313,France
545624,25/01/2024 14:47,SKU0038,Humidifier,20,3.78,16532,France
545625,26/01/2024 09:33,SKU0038,Humidifier,20,3.78,12247,Netherlands
545626,27/01/2024 12:16,SKU0038,Humidifier,18,3.78,16727,Ireland
545627,30/01/2024 10:54,SKU0038,Humidifier,23,3.78,14853,Ireland
545628,02/02/2024 14:16,SKU0038,Humidifier,17,3.78,18479,United Kingdom
545629,03/02/2024 16:39,SKU0038,Humidifier,21,3.78,16179,Germany
545630,04/02/2024 15:51,SKU0038,Humidifier,27,3.78,17639,Belgium
545631,06/02/2024 16:29,SKU0038,Humidifier,20,3.78,15827,United Kingdom
545632,07/02/2024 08:19,SKU0038,Humidifier,23,3.78,12801,Belgium
545633,08/02/2024 13:54,SKU0038,Humidifier,29,3.78,19664,Netherlands
545634,09/02/2024 11:36,SKU0038,Humidifier,19,3.78,13146,Netherlands
545635,11/02/2024 15:24,SKU0038,Humidifier,23,3.78,16944,Belgium
545636,13/02/2024 09:21,SKU0038,Humidifier,23,3.78,19532,United Kingdom
545637,14/02/2024 09:01,SKU0038,Humidifier,25,3.78,14392,Germany
545638,16/02/2024 08:24,SKU0038,Humidifier,19,3.78,15044,Germany
545639,17/02/2024 15:30,SKU0038,Humidifier,18,3.78,15733,United Kingdom
545640,18/02/2024 09:28,SKU0038,Humidifier,28,3.78,19760,Belgium
545641,19/02/2024 11:38,SKU0038,Humidifier,23,3.78,17651,Spain
545642,20/02/2024 09:41,SKU0038,Humidifier,29,3.78,14949,United Kingdom
545643,21/02/2024 08:32,SKU0038,Humidifier,20,3.78,16517,Spain
545644,22/02/2024 10:29,SKU0038,Humidifier,16,3.78,16557,Spain
545645,23/02/2024 15:16,SKU0038,Humidifier,18,3.78,13827,Ireland
545646,26/02/2024 08:57,SKU0038,Humidifier,27,3.78,18788,France
545647,28/02/2024 09:27,SKU0038,Humidifier,24,3.78,17733,Belgium
545648,29/02/2024 12:30,SKU0038,Humidifier,30,3.78,19441,Germany
545649,01/03/2024 10:37,SKU0038,Humidifier,24,3.78,13139,Ireland
545650,02/03/2024 08:11,SKU0038,Humidifier,32,3.78,19600,Belgium
545651,03/03/2024 12:49,SKU0038,Humidifier,21,3.78,19626,France
545652,05/03/2024 17:24,SKU0038,Humidifier,26,3.78,14523,United Kingdom
545653,06/03/2024 13:50,SKU0038,Humidifier,24,3.78,17300,Ireland
545654,08/03/2024 18:22,SKU0038,Humidifier,33,3.78,12853,Belgium
545655,11/03/2024 14:15,SKU0038,Humidifier,21,3.78,16134,United Kingdom
545656,12/03/2024 16:22,SKU0038,Humidifier,21,3.78,12496,France
545657,15/03/2024 08:41,SKU0038,Humidifier,21,3.78,19535,Ireland
545658,20/03/2024 17:47,SKU0038,Humidifier,22,3.78,15594,Germany
545659,21/03/2024 08:55,SKU0038,Humidifier,22,3.78,17335,Netherlands
545660,24/03/2024 14:18,SKU0038,Humidifier,20,3.78,15079,Germany
545661,25/03/2024 12:52,SKU0038,Humidifier,28,3.78,19149,Germany
545662,27/03/2024 16:51,SKU0038,Humidifier,21,3.78,12248,Spain
545663,28/03/2024 08:48,SKU0038,Humidifier,31,3.78,19484,Ireland
545664,01/04/2024 08:40,SKU0038,Humidifier,24,3.78,17476,France
545665,03/04/2024 08:03,SKU0038,Humidifier,26,3.78,16516,United Kingdom
545666,04/04/2024 13:09,SKU0038,Humidifier,26,3.78,15778,France
545667,05/04/2024 10:49,SKU0038,Humidifier,31,3.78,14899,Belgium
545668,06/04/2024 12:50,SKU0038,Humidifier,31,3.78,16675,United Kingdom
545669,08/04/2024 16:45,SKU0038,Humidifier,28,3.78,15877,France
545670,09/04/2024 17:40,SKU0038,Humidifier,37,3.78,12564,Germany
545671,10/04/2024 10:11,SKU0038,Humidifier,25,3.78,14282,Netherlands
545672,11/04/2024 12:34,SKU0038,Humidifier,33,3.78,12712,Belgium
545673,14/04/2024 12:32,SKU0038,Humidifier,33,3.78,18837,Netherlands
545674,15/04/2024 16:34,SKU0038,Humidifier,31,3.78,16179,Spain
545675,16/04/2024 17:32,SKU0038,Humidifier,32,3.78,14341,Ireland
545676,18/04/2024 12:11,SKU0038,Humidifier,27,3.78,19427,Germany
545677,19/04/2024 10:54,SKU0038,Humidifier,34,3.78,12634,Netherlands
545678,20/04/2024 09:37,SKU0038,Humidifier,26,3.78,15842,Spain
545679,21/04/2024 18:59,SKU0038,Humidifier,30,3.78,17388,Ireland
545680,23/04/2024 12:26,SKU0038,Humidifier,25,3.78,13097,France
545681,25/04/2024 09:55,SKU0038,Humidifier,33,3.78,16979,Spain
545682,26/04/2024 17:48,SKU0038,Humidifier,35,3.78,19136,United Kingdom
545683,27/04/2024 18:06,SKU0038,Humidifier,32,3.78,18701,United Kingdom
545684,28/04/2024 10:31,SKU0038,Humidifier,35,3.78,16426,Germany
545685,29/04/2024 09:28,SKU0038,Humidifier,30,3.78,18883,Germany
545686,30/04/2024 18:29,SKU0038,Humidifier,35,3.78,12608,Germany
545687,01/05/2024 14:39,SKU0038,Humidifier,22,3.78,19787,Belgium
545688,02/05/2024 17:23,SKU0038,Humidifier,21,3.78,18683,Netherlands
545689,03/05/2024 15:03,SKU0038,Humidifier,35,3.78,12398,Ireland
545690,04/05/2024 16:00,SKU0038,Humidifier,37,3.78,16356,Germany
545691,05/05/2024 13:30,SKU0038,Humidifier,35,3.78,13268,Ireland
545692,07/05/2024 17:26,SKU0038,Humidifier,22,3.78,19255,Germany
545693,08/05/2024 09:05,SKU0038,Humidifier,34,3.78,15136,Ireland
545694,09/05/2024 16:13,SKU0038,Humidifier,31,3.78,13146,France
545695,11/05/2024 13:40,SKU0038,Humidifier,27,3.78,16155,Netherlands
545696,14/05/2024 11:33,SKU0038,Humidifier,32,3.78,18738,Netherlands
545697,16/05/2024 09:37,SKU0038,Humidifier,25,3.78,13335,Germany
545698,18/05/2024 08:51,SKU0038,Humidifier,30,3.78,14752,Spain
545699,20/05/2024 16:03,SKU0038,Humidifier,38,3.78,18903,Belgium
545700,21/05/2024 18:37,SKU0038,Humidifier,32,3.78,17426,United Kingdom
545701,22/05/2024 11:06,SKU0038,Humidifier,30,3.78,18719,Netherlands
545702,23/05/2024 18:27,SKU0038,Humidifier,35,3.78,15184,United Kingdom
545703,24/05/2024 15:05,SKU0038,Humidifier,32,3.78,15741,Ireland
545704,25/05/2024 16:03,SKU0038,Humidifier,19,3.78,17506,Netherlands
545705,26/05/2024 10:28,SKU0038,Humidifier,30,3.78,19339,Belgium
545706,27/05/2024 12:47,SKU0038,Humidifier,29,3.78,14361,Netherlands
545707,28/05/2024 18:43,SKU0038,Humidifier,33,3.78,18644,Spain
545708,29/05/2024 10:24,SKU0038,Humidifier,29,3.78,15000,United Kingdom
545709,30/05/2024 17:41,SKU0038,Humidifier,37,3.78,12749,Netherlands
545710,02/06/2024 09:01,SKU0038,Humidifier,31,3.78,15973,Belgium
545711,03/06/2024 12:08,SKU0038,Humidifier,28,3.78,19553,Ireland
545712,05/06/2024 13:24,SKU0038,Humidifier,21,3.78,18365,Netherlands
545713,08/06/2024 08:33,SKU0038,Humidifier,29,3.78,18894,Germany
545714,11/06/2024 08:33,SKU0038,Humidifier,39,3.78,12752,United Kingdom
545715,12/06/2024 08:25,SKU0038,Humidifier,36,3.78,18160,Spain
545716,13/06/2024 16:33,SKU0038,Humidifier,27,3.78,16596,Belgium
545717,14/06/2024 08:55,SKU0038,Humidifier,32,3.78,14699,Spain
545718,17/06/2024 16:05,SKU0038,Humidifier,27,3.78,13595,United Kingdom
545719,18/06/2024 17:28,SKU0038,Humidifier,27,3.78,19788,Spain
545720,19/06/2024 16:02,SKU0038,Humidifier,27,3.78,18545,Netherlands
545721,20/06/2024 09:42,SKU0038,Humidifier,32,3.78,17740,Germany
545722,22/06/2024 08:46,SKU0038,Humidifier,34,3.78,19525,Ireland
545723,23/06/2024 16:13,SKU0038,Humidifier,35,3.78,14204,Germany
545724,25/06/2024 13:48,SKU0038,Humidifier,23,3.78,17118,Netherlands
545725,26/06/2024 15:16,SKU0038,Humidifier,26,3.78,19642,Ireland
545726,27/06/2024 12:45,SKU0038,Humidifier,27,3.78,19932,Ireland
545727,28/06/2024 14:21,SKU0038,Humidifier,20,3.78,16357,France
545728,30/06/2024 11:02,SKU0038,Humidifier,32,3.78,16231,Germany
545729,01/07/2023 10:34,SKU0039,Space Heater,3,7.95,13368,Netherlands
545730,04/07/2023 11:40,SKU0039,Space Heater,4,7.95,17938,Ireland
545731,05/07/2023 11:44,SKU0039,Space Heater,3,7.95,17419,Spain
545732,07/07/2023 15:10,SKU0039,Space Heater,2,7.95,19435,Belgium
545733,10/07/2023 16:20,SKU0039,Space Heater,3,7.95,14511,Netherlands
545734,11/07/2023 16:01,SKU0039,Space Heater,3,7.95,17955,Belgium
545735,14/07/2023 09:46,SKU0039,Space Heater,4,7.95,12898,Netherlands
545736,15/07/2023 14:53,SKU0039,Space Heater,3,7.95,14765,Ireland
545737,16/07/2023 17:14,SKU0039,Space Heater,3,7.95,16066,Belgium
545738,17/07/2023 16:59,SKU0039,Space Heater,4,7.95,17472,Netherlands
545739,18/07/2023 09:23,SKU0039,Space Heater,2,7.95,15746,Netherlands
545740,19/07/2023 10:05,SKU0039,Space Heater,2,7.95,14474,Ireland
545741,20/07/2023 15:30,SKU0039,Space Heater,4,7.95,15963,Ireland
545742,21/07/2023 11:45,SKU0039,Space Heater,3,7.95,18587,Spain
545743,22/07/2023 17:21,SKU0039,Space Heater,3,7.95,16114,Belgium
545744,23/07/2023 08:12,SKU0039,Space Heater,3,7.95,16393,Ireland
545745,24/07/2023 15:27,SKU0039,Space Heater,3,7.95,18727,Belgium
545746,25/07/2023 10:39,SKU0039,Space Heater,3,7.95,12224,Ireland
545747,26/07/2023 13:56,SKU0039,Space Heater,3,7.95,12609,Spain
545748,27/07/2023 14:09,SKU0039,Space Heater,3,7.95,14258,Spain
545749,28/07/2023 18:47,SKU0039,Space Heater,3,7.95,15794,France
545750,29/07/2023 09:01,SKU0039,Space Heater,3,7.95,18177,Netherlands
545751,30/07/2023 18:02,SKU0039,Space Heater,4,7.95,18931,United Kingdom
545752,01/08/2023 08:55,SKU0039,Space Heater,4,7.95,14002,Belgium
545753,02/08/2023 10:35,SKU0039,Space Heater,2,7.95,16318,Germany
545754,03/08/2023 14:25,SKU0039,Space Heater,4,7.95,14368,Germany
545755,05/08/2023 11:32,SKU0039,Space Heater,4,7.95,12394,United Kingdom
545756,09/08/2023 16:47,SKU0039,Space Heater,3,7.95,16507,Ireland
545757,10/08/2023 13:34,SKU0039,Space Heater,3,7.95,19868,Spain
545758,11/08/2023 14:09,SKU0039,Space Heater,3,7.95,13463,Germany
545759,13/08/2023 16:56,SKU0039,Space Heater,3,7.95,17227,Netherlands
545760,16/08/2023 10:34,SKU0039,Space Heater,4,7.95,12010,Germany
545761,17/08/2023 11:17,SKU0039,Space Heater,3,7.95,16822,France
545762,18/08/2023 11:52,SKU0039,Space Heater,4,7.95,13929,United Kingdom
545763,19/08/2023 13:31,SKU0039,Space Heater,4,7.95,14756,Spain
545764,22/08/2023 10:57,SKU0039,Space Heater,4,7.95,14281,Netherlands
545765,23/08/2023 09:33,SKU0039,Space Heater,3,7.95,15287,Ireland
545766,24/08/2023 10:34,SKU0039,Space Heater,4,7.95,17879,United Kingdom
545767,25/08/2023 10:20,SKU0039,Space Heater,3,7.95,12250,United Kingdom
545768,26/08/2023 16:40,SKU0039,Space Heater,5,7.95,19308,Ireland
545769,27/08/2023 18:28,SKU0039,Space Heater,4,7.95,14364,Belgium
545770,28/08/2023 13:08,SKU0039,Space Heater,4,7.95,13659,Germany
545771,29/08/2023 12:56,SKU0039,Space Heater,3,7.95,14797,United Kingdom
545772,30/08/2023 18:33,SKU0039,Space Heater,4,7.95,18792,Belgium
545773,31/08/2023 14:29,SKU0039,Space Heater,4,7.95,13137,Germany
545774,01/09/2023 13:07,SKU0039,Space Heater,3,7.95,16631,Belgium
545775,02/09/2023 12:25,SKU0039,Space Heater,5,7.95,14426,France
545776,04/09/2023 16:28,SKU0039,Space Heater,5,7.95,19291,United Kingdom
545777,07/09/2023 10:16,SKU0039,Space Heater,3,7.95,13234,United Kingdom
545778,09/09/2023 11:10,SKU0039,Space Heater,4,7.95,17914,Belgium
545779,10/09/2023 17:45,SKU0039,Space Heater,4,7.95,15857,Belgium
